0
2.07
3.63
12.92
12.92
20.52
23.62
23.62
26.72
29.8
40.43
64.13
73.24
94.24
110.37
130.71
162.81
193
216.42
263.35
277.11
289.34
321.15
325.77
333.46
363.46
380.06
395.24
396.79
402.98
413.55
419.63
425.89
425.89
427.45
429.02
429.02
429.02
